DrugBank ID,Name,CAS Number,Drug Groups,InChIKey,InChI,SMILES,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID
DB00198,Oseltamivir,196618-13-0,approved,VSZGPKBBMSAYNT-RRFJBIMHSA-N,"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)/t13-,14+,15+/m0/s1",CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,C16H28N2O4,C08092,D00900,65028,46507602,7798,CHEMBL1229,,58540,5025
DB00197,Troglitazone,97322-87-7,investigational; withdrawn,GXPHKUHSUJUWKP-UHFFFAOYSA-N,"InChI=1S/C24H27NO5S/c1-13-14(2)21-18(15(3)20(13)26)9-10-24(4,30-21)12-29-17-7-5-16(6-8-17)11-19-22(27)25-23(28)31-19/h5-8,19,26H,9-12H2,1-4H3,(H,25,27,28)",CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,C24H27NO5S,,D00395,5591,46504655,9753,CHEMBL408,,5389,
DB02132,Zenarestat,112733-06-9,experimental,SXONDGSPUVNZLO-UHFFFAOYSA-N,"InChI=1S/C17H11BrClFN2O4/c18-10-2-1-9(13(20)5-10)7-22-16(25)12-4-3-11(19)6-14(12)21(17(22)26)8-15(23)24/h1-6H,7-8H2,(H,23,24)",OC(=O)CN1C(=O)N(CC2=C(F)C=C(Br)C=C2)C(=O)C2=C1C=C(Cl)C=C2,C17H11BrClFN2O4,,,5724,46507491,,CHEMBL10413,ZES,5522,16496
DB02130,Vanillic acid,121-34-6,experimental,WKOLLVMJNQIZCI-UHFFFAOYSA-M,"InChI=1S/C8H8O4/c1-12-7-4-5(8(10)11)2-3-6(7)9/h2-4,9H,1H3,(H,10,11)/p-1",COC1=CC(=CC=C1O)C([O-])=O,C8H7O4,C06672,,54675858,46509049,16632,CHEMBL120568,VNL,21708,50337364
DB02032,1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid,,experimental,FAKRSMQSSFJEIM-BQBZGAKWSA-N,"InChI=1S/C9H15NO3S/c1-6(5-14)8(11)10-4-2-3-7(10)9(12)13/h6-7,14H,2-5H2,1H3,(H,12,13)/t6-,7-/m0/s1",[H][C@](C)(CS)C(=O)N1CCC[C@@]1([H])C(O)=O,C9H15NO3S,,,688267,46505775,,CHEMBL269634,MCO,599746,50140754
DB01686,"N,N-dimethylarginine",30315-93-6,experimental,YDGMGEXADBMOMJ-LURJTMIESA-N,"InChI=1S/C8H18N4O2/c1-12(2)8(10)11-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H2,10,11)(H,13,14)/t6-/m0/s1",N[C@@H](CCC\N=C(/N)N(C)C)C(O)=O,C8H18N4O2,C03626,,123831,46508091,17929,CHEMBL457530,DA2,110375,92901
DB07028,(2-{[(4-BROMO-2-FLUOROBENZYL)AMINO]CARBONYL}-5-CHLOROPHENOXY)ACETIC ACID,,experimental,ZLIGBZRXAQNUFO-UHFFFAOYSA-N,"InChI=1S/C16H12BrClFNO4/c17-10-2-1-9(13(19)5-10)7-20-16(23)12-4-3-11(18)6-14(12)24-8-15(21)22/h1-6H,7-8H2,(H,20,23)(H,21,22)",OC(=O)COC1=CC(Cl)=CC=C1C(=O)NCC1=C(F)C=C(Br)C=C1,C16H12BrClFNO4,,,16058629,99443499,,,388,17218348,16238
DB07029,"4-(1,3-BENZODIOXOL-5-YLOXY)-2-[4-(1H-IMIDAZOL-1-YL)PHENOXY]-6-METHYLPYRIMIDINE",,experimental,QQBNDYARFVOEGW-UHFFFAOYSA-N,"InChI=1S/C21H16N4O4/c1-14-10-20(28-17-6-7-18-19(11-17)27-13-26-18)24-21(23-14)29-16-4-2-15(3-5-16)25-9-8-22-12-25/h2-12H,13H2,1H3",CC1=NC(OC2=CC=C(C=C2)N2C=CN=C2)=NC(OC2=CC3=C(OCO3)C=C2)=C1,C21H16N4O4,,,10157080,99443500,,CHEMBL390674,391,8332588,50207104
DB01975,AMPCPR,,experimental,ZPZRETFSCSWNDT-DBXCYWGHSA-N,"InChI=1S/C16H25N5O13P2/c17-13-8-14(19-3-18-13)21(4-20-8)15-11(24)9(22)6(33-15)1-31-35(27,28)5-36(29,30)32-2-7-10(23)12(25)16(26)34-7/h3-4,6-7,9-12,15-16,22-26H,1-2,5H2,(H,27,28)(H,29,30)(H2,17,18,19)/t6-,7-,9-,10-,11-,12-,15-,16+/m1/s1",[H][C@]1(O)O[C@]([H])(COP(O)(=O)CP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])(O)[C@]2([H])O)[C@@]([H])(O)[C@@]1([H])O,C16H25N5O13P2,,,446724,46508105,,,ADV,394008,
DB01211,Clarithromycin,81103-11-9,approved,AGOYDEPGAOXOCK-KCBOHYOISA-N,"InChI=1S/C38H69NO13/c1-15-26-38(10,45)31(42)21(4)28(40)19(2)17-37(9,47-14)33(52-35-29(41)25(39(11)12)16-20(3)48-35)22(5)30(23(6)34(44)50-26)51-27-18-36(8,46-13)32(43)24(7)49-27/h19-27,29-33,35,41-43,45H,15-18H2,1-14H3/t19-,20-,21+,22+,23-,24+,25+,26-,27+,29-,30+,31-,32+,33-,35+,36-,37-,38-/m1/s1",[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C)OC,C38H69NO13,C06912,D00276,84029,46506489,3732,CHEMBL1741,CTY,10342604,50404044
DB08337,"2-Methyl-2-propanyl [(1S)-2-methyl-1-(1,3,4-oxadiazol-2-yl)propyl]carbamate",,experimental,PARUDDGQWSBIIO-QMMMGPOBSA-N,"InChI=1S/C11H19N3O3/c1-7(2)8(9-14-12-6-16-9)13-10(15)17-11(3,4)5/h6-8H,1-5H3,(H,13,15)/t8-/m0/s1",[H]N(C(=O)OC(C)(C)C)[C@@]([H])(C(C)C)C1=NN=CO1,C11H19N3O3,,,46937141,99444808,,,OX7,25058101,
DB08336,"2-Methyl-2-propanyl [(1R)-2-methyl-1-(1,3,4-oxadiazol-2-yl)propyl]carbamate",,experimental,PARUDDGQWSBIIO-MRVPVSSYSA-N,"InChI=1S/C11H19N3O3/c1-7(2)8(9-14-12-6-16-9)13-10(15)17-11(3,4)5/h6-8H,1-5H3,(H,13,15)/t8-/m1/s1",[H]N(C(=O)OC(C)(C)C)[C@]([H])(C(C)C)C1=NN=CO1,C11H19N3O3,,,46937140,99444807,,,OX6,25058100,
DB08331,"N-1H-imidazol-2-yl-N'-[4-(1H-imidazol-2-ylamino)phenyl]benzene-1,4-diamine",,experimental,JHMXUERQMCJRHG-UHFFFAOYSA-N,"InChI=1S/C18H17N7/c1-5-15(24-17-19-9-10-20-17)6-2-13(1)23-14-3-7-16(8-4-14)25-18-21-11-12-22-18/h1-12,23H,(H2,19,20,24)(H2,21,22,25)",N(C1=NC=CN1)C1=CC=C(NC2=CC=C(NC3=NC=CN3)C=C2)C=C1,C18H17N7,,,11370952,99444802,,CHEMBL74371,,9545869,
DB08330,METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE,,experimental,VEJCBCPEURAYAS-MEAXDALNSA-N,"InChI=1S/C19H18O3/c1-21-14-18(19(20)22-2)17-11-7-6-10-16(17)13-12-15-8-4-3-5-9-15/h3-14H,1-2H3/b13-12+,18-14+",CO\C=C(\C(=O)OC)C1=C(\C=C\C2=CC=CC=C2)C=CC=C1,C19H18O3,,,5289085,99444801,,,OST,4451120,
DB08234,"5-[3-(2,5-dimethoxyphenyl)prop-1-yn-1-yl]-6-ethylpyrimidine-2,4-diamine",,experimental,NNFDQABYXZBKRK-UHFFFAOYSA-N,"InChI=1S/C17H20N4O2/c1-4-14-13(16(18)21-17(19)20-14)7-5-6-11-10-12(22-2)8-9-15(11)23-3/h8-10H,4,6H2,1-3H3,(H4,18,19,20,21)",CCC1=NC(N)=NC(N)=C1C#CCC1=CC(OC)=CC=C1OC,C17H20N4O2,,,25058133,99444705,,CHEMBL485961,N22,24702741,26519
DB08231,Myristic acid,544-63-8,experimental,TUNFSRHWOTWDNC-UHFFFAOYSA-N,"InChI=1S/C14H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H,15,16)",CCCCCCCCCCCCCC(O)=O,C14H28O2,C06424,,11005,99444702,28875,CHEMBL111077,MYR,10539,50147581
DB04430,3-(4-Phenylamino-Phenylamino)-2-(1h-Tetrazol-5-Yl)-Acrylonitrile,,experimental,FLPLCJJGNZGOAW-QXMHVHEDSA-N,"InChI=1S/C16H13N7/c17-10-12(16-20-22-23-21-16)11-18-13-6-8-15(9-7-13)19-14-4-2-1-3-5-14/h1-9,11,18-19H,(H,20,21,22,23)/b12-11-",N#C\C(=C\NC1=CC=C(NC2=CC=CC=C2)C=C1)C1=NNN=N1,C16H13N7,,,5288260,46506902,,,FTA,4450460,
DB02727,N-Butyl-N'-Hydroxyguanidine,,experimental,ULDDTFAPYWLDGF-UHFFFAOYSA-N,"InChI=1S/C5H13N3O/c1-2-3-4-7-5(6)8-9/h9H,2-4H2,1H3,(H3,6,7,8)",CCCCNC(=N)NO,C5H13N3O,,,447030,46505170,,CHEMBL308745,BHH,394240,
DB01912,"2,2':6',2''-Terpyridine Platinum(Ii)",,experimental,XTQMQLRZXBEQCS-UHFFFAOYSA-M,InChI=1S/C15H11N3.ClH.Pt/c1-3-10-16-12(6-1)14-8-5-9-15(18-14)13-7-2-4-11-17-13;;/h1-11H;1H;/q;;+2/p-1,[Cl-].[Pt++].C1=CC=C(N=C1)C1=CC=CC(=N1)C1=CC=CC=N1,C15H11ClN3Pt,,,124734,46507377,,,TPT,111059,
DB02689,S-{2-[Amino(Dihydroxy)-Lambda~4~-Sulfanyl]Ethyl}-D-Cysteine,,experimental,ZRCBQBJBRHIRRG-BYPYZUCNSA-N,"InChI=1S/C5H12N2O4S2/c6-4(5(8)9)3-12-1-2-13(7,10)11/h4H,1-3,6H2,(H,8,9)(H2,7,10,11)/t4-/m0/s1",[H][C@](N)(CSCCS(N)(=O)=O)C(O)=O,C5H12N2O4S2,,,448254,46507249,,,SDC,395112,
DB02867,D-Mannose 1-Phosphate,,experimental,HXXFSFRBOHSIMQ-QTVWNMPRSA-N,"InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5+,6?/m1/s1",OC[C@H]1OC(OP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O,C6H13O9P,C00636,,644175,46508602,35374,,M1P,559210,
DB01917,Putrescine,110-60-1,experimental,KIDHWZJUCRJVML-UHFFFAOYSA-N,InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2,NCCCCN,C4H12N2,C02896,,1045,46506728,17148,CHEMBL46257,PUT,13837702,50009385
DB01918,[Methyltelluro]Acetate,,experimental,OKJWQADPGUWQAJ-UHFFFAOYSA-M,"InChI=1S/C3H6O2Te/c1-6-2-3(4)5/h2H2,1H3,(H,4,5)/p-1",C[Te]CC([O-])=O,C3H5O2Te,,,1954,46507489,,,MTD,1878,
DB02681,"2,8-bis[oxido(oxo)vanadio]-1,1,1,3,5,5,7,7,9,9,9-undecaoxopentavanadoxane-2,8-diium",,experimental,ONZDNYIINYVFKD-UHFFFAOYSA-N,InChI=1S/19O.7V/q;;;;;;;;;;;;;;;2*-1;2*+1;;;;;;;,[O-][V](=O)[O+]([V](=O)O[V](=O)(=O)O[V](=O)(=O)[O+]([V]([O-])=O)[V](=O)(=O)=O)[V](=O)(=O)=O,O19V7,,,,46508307,,,V7O,58829636,
DB02680,Dinitrophenylene,,experimental,WDCYWAQPCXBPJA-UHFFFAOYSA-N,InChI=1S/C6H4N2O4/c9-7(10)5-2-1-3-6(4-5)8(11)12/h1-4H,[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O,C6H4N2O4,,,7452,46507875,51397,CHEMBL114070,NIN,7172,
DB01859,4-Diphosphocytidyl-2-C-Methyl-D-Erythritol 2-Phosphate,,experimental,HTJXTKBIUVFUAR-XHIBXCGHSA-N,"InChI=1S/C14H26N3O17P3/c1-14(6-18,33-35(23,24)25)8(19)5-31-37(28,29)34-36(26,27)30-4-7-10(20)11(21)12(32-7)17-3-2-9(15)16-13(17)22/h2-3,7-8,10-12,18-21H,4-6H2,1H3,(H,26,27)(H,28,29)(H2,15,16,22)(H2,23,24,25)/t7-,8-,10-,11-,12-,14+/m1/s1",[H][C@@](O)(COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=CC(=N)N=C2O)[C@]([H])(O)[C@]1([H])O)[C@](C)(CO)OP(O)(O)=O,C14H26N3O17P3,C11436,,443200,46506614,16840,CHEMBL1236081,SUD,391472,31908
DB03100,6-Nitroindazole,,experimental,ORZRMRUXSPNQQL-UHFFFAOYSA-N,"InChI=1S/C7H5N3O2/c11-10(12)6-2-1-5-4-8-9-7(5)3-6/h1-4H,(H,8,9)",O=N(=O)C1=CC2=NNC=C2C=C1,C7H5N3O2,,,24239,46504479,,CHEMBL54277,6NI,22661,50284964
DB03107,Beta-Alanine,107-95-9,experimental,UCMIRNVEIXFBKS-UHFFFAOYSA-N,"InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2,4H2,(H,5,6)",NCCC(O)=O,C3H7NO2,C00099,,239,46507739,57966,CHEMBL297569,BAL,234,50000102
DB02048,"1,2,4-Triazole-Carboxamidine",,experimental,CDIOIIJXUJXYPB-UHFFFAOYSA-O,"InChI=1S/C3H5N5/c4-3(5)8-2-6-1-7-8/h1-2H,(H3,4,5)/p+1",NC(=[NH2+])N1C=NC=N1,C3H6N5,,,3387240,46504690,,,TZC,2632200,
DB03109,N-Acetyl-D-Allosamine,,experimental,OVRNDRQMDRJTHS-UIAUGNHASA-N,"InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7+,8-/m1/s1",[H][C@@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@@]([H])(O)[C@@]1([H])N=C(C)O,C8H15NO6,,,445246,46505390,,,NAA,392939,
DB03108,4-phospho-D-erythronic acid,,experimental,ZCZXOHUILRHRQJ-PWNYCUMCSA-N,"InChI=1S/C4H9O8P/c5-2(3(6)4(7)8)1-12-13(9,10)11/h2-3,5-6H,1H2,(H,7,8)(H2,9,10,11)/t2-,3-/m1/s1",[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)C(O)=O,C4H9O8P,C03393,,449304,46506820,49003,CHEMBL1160945,DEZ,395873,
DB02044,N-(3-(Aminomethyl)Benzyl)Acetamidine,,experimental,RODUKNYOEVZQPR-UHFFFAOYSA-N,"InChI=1S/C10H15N3/c1-8(12)13-7-10-4-2-3-9(5-10)6-11/h2-5H,6-7,11H2,1H3,(H2,12,13)",CC(=N)NCC1=CC=CC(CN)=C1,C10H15N3,,,1433,46507793,90721,CHEMBL107251,14W,1389,50065805
DB02042,2-(2-{2-[2-(2-Methoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol,,experimental,SLNYBUIEAMRFSZ-UHFFFAOYSA-N,"InChI=1S/C11H24O6/c1-13-4-5-15-8-9-17-11-10-16-7-6-14-3-2-12/h12H,2-11H2,1H3",COCCOCCOCCOCCOCCO,C11H24O6,,,90255,46507262,,CHEMBL1229767,1PG,81480,
DB06949,"N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]naphthalene-2-carbohydrazide",,experimental,LVLHTGJPIBVDTM-ZVBGSRNCSA-N,"InChI=1S/C18H12Br2N2O3/c19-14-8-13(16(23)15(20)17(14)24)9-21-22-18(25)12-6-5-10-3-1-2-4-11(10)7-12/h1-9,23-24H,(H,22,25)/b21-9+",OC1=C(Br)C=C(\C=N\NC(=O)C2=CC=C3C=CC=CC3=C2)C(O)=C1Br,C18H12Br2N2O3,,,46937037,99443420,,CHEMBL492513,2BC,24705308,31930
DB02911,"2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine",,experimental,VEKRIXRQADJFAG-QMMMGPOBSA-N,"InChI=1S/C12H14N6/c13-10-9-11(18-12(14)17-10)15-6-8(16-9)7-4-2-1-3-5-7/h1-5,8,16H,6H2,(H5,13,14,15,17,18)/t8-/m0/s1",[H][C@]1(CNC2=C(N1)C(N)=NC(N)=N2)C1=CC=CC=C1,C12H14N6,,,445109,46504888,,,AP6,392845,
DB04138,"2,4-Dinitro,5-[Bis(2-Bromoethyl)Amino]-N-(2',3'-Dioxopropyl)Benzamide",,experimental,LECLJMCDJUEAKI-UHFFFAOYSA-N,"InChI=1S/C14H14Br2N4O7/c15-1-3-18(4-2-16)12-5-10(14(23)17-7-9(22)8-21)11(19(24)25)6-13(12)20(26)27/h5-6,8H,1-4,7H2,(H,17,23)",OC(=NCC(=O)C=O)C1=CC(N(CCBr)CCBr)=C(C=C1N(=O)=O)N(=O)=O,C14H14Br2N4O7,,,5287756,46505867,,,BEL,4450059,
DB01452,Diamorphine,561-27-3,approved; illicit; investigational,GVGLGOZIDCSQPN-PVHGPHFFSA-N,"InChI=1S/C21H23NO5/c1-11(23)25-16-6-4-13-10-15-14-5-7-17(26-12(2)24)20-21(14,8-9-22(15)3)18(13)19(16)27-20/h4-7,14-15,17,20H,8-10H2,1-3H3/t14-,15+,17-,20-,21-/m0/s1",[H][C@@]12C=C[C@H](OC(C)=O)[C@@H]3OC4=C(OC(C)=O)C=CC5=C4[C@]13CCN(C)[C@@H]2C5,C21H23NO5,C06534,D07286,5462328,46506839,27808,CHEMBL459324,,4575379,
DB07118,Hymecromone,90-33-5,experimental; investigational,HSHNITRMYYLLCV-UHFFFAOYSA-N,"InChI=1S/C10H8O3/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5,11H,1H3",CC1=CC(=O)OC2=C1C=CC(O)=C2,C10H8O3,C03081,,5280567,99443589,17224,CHEMBL12208,4MU,4444190,50022178
DB00328,Indometacin,53-86-1,approved; investigational,CGIGDMFJXJATDK-UHFFFAOYSA-N,"InChI=1S/C19H16ClNO4/c1-11-15(10-18(22)23)16-9-14(25-2)7-8-17(16)21(11)19(24)12-3-5-13(20)6-4-12/h3-9H,10H2,1-2H3,(H,22,23)",COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,C19H16ClNO4,C01926,D00141,3715,46508291,49662,CHEMBL6,IMN,3584,17638
DB04483,2-deoxy-2-fluoro-β-D-mannose,55449-80-4,experimental,ZCXUVYAZINUVJD-AIECOIEWSA-N,"InChI=1S/C6H11FO5/c7-3-5(10)4(9)2(1-8)12-6(3)11/h2-6,8-11H,1H2/t2-,3+,4-,5-,6-/m1/s1",OC[C@H]1O[C@@H](O)[C@@H](F)[C@@H](O)[C@@H]1O,C6H11FO5,,,445913,46507903,49152,CHEMBL1234222,MAF,393404,
DB01629,5-Fluorouridine,316-46-1,experimental,FHIDNBAQOFJWCA-UAKXSSHOSA-N,"InChI=1S/C9H11FN2O6/c10-3-1-12(9(17)11-7(3)16)8-6(15)5(14)4(2-13)18-8/h1,4-6,8,13-15H,2H2,(H,11,16,17)/t4-,5-,6-,8-/m1/s1",OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(F)C(=O)NC1=O,C9H11FN2O6,C16633,,9427,46504520,40154,CHEMBL54918,5UD,9056,50132299
DB01627,Lincomycin,154-21-2,approved; vet_approved,OJMMVQQUTAEWLP-KIDUDLJLSA-N,"InChI=1S/C18H34N2O6S/c1-5-6-10-7-11(20(3)8-10)17(25)19-12(9(2)21)16-14(23)13(22)15(24)18(26-16)27-4/h9-16,18,21-24H,5-8H2,1-4H3,(H,19,25)/t9-,10-,11+,12-,13+,14-,15-,16-,18-/m1/s1",[H][C@](C)(O)[C@@]([H])(N=C(O)[C@]1([H])C[C@@]([H])(CCC)CN1C)[C@@]1([H])O[C@]([H])(SC)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,C18H34N2O6S,C06812,D00223,3000540,46506668,6472,CHEMBL1447,3QB,2272112,50335522
DB04648,S-propylamine-L-cysteine,,experimental,RYOVYWMBACBGOD-ZCFIWIBFSA-N,"InChI=1S/C6H16N2OS/c7-2-1-3-10-5-6(8)4-9/h6,9H,1-5,7-8H2/t6-/m1/s1",NCCCSC[C@H](N)CO,C6H16N2OS,,,23644529,46508692,,,BPE,25056627,
DB07114,4-[(METHYLSULFONYL)AMINO]BENZOIC ACID,,experimental,SROHFTOYGFCJAF-UHFFFAOYSA-N,"InChI=1S/C8H9NO4S/c1-14(12,13)9-7-4-2-6(3-5-7)8(10)11/h2-5,9H,1H3,(H,10,11)",CS(=O)(=O)NC1=CC=C(C=C1)C(O)=O,C8H9NO4S,,,250653,99443585,,CHEMBL339996,4MB,219537,50324680
DB08098,"{[5-(5-nitro-2-furyl)-1,3,4-oxadiazol-2-yl]thio}acetic acid",,experimental,ITBNJCVIFHSKRL-UHFFFAOYSA-N,"InChI=1S/C8H5N3O6S/c12-6(13)3-18-8-10-9-7(17-8)4-1-2-5(16-4)11(14)15/h1-2H,3H2,(H,12,13)",OC(=O)CSC1=NN=C(O1)C1=CC=C(O1)[N+]([O-])=O,C8H5N3O6S,,,2817424,99444569,43741,,LIT,2095728,16235
DB02614,1(R)-1-Acetamido-2-(3-Carboxyphenyl)Ethyl Boronic Acid,,experimental,OBZSRKUYUGJGIM-JTQLQIEISA-N,"InChI=1S/C11H14BNO5/c1-7(14)13-10(12(17)18)6-8-3-2-4-9(5-8)11(15)16/h2-5,10,17-18H,6H2,1H3,(H,13,14)(H,15,16)/t10-/m0/s1",[H][C@@](CC1=CC=CC(=C1)C(O)=O)(NC(C)=O)B(O)O,C11H14BNO5,,,5287795,46505534,,,BJI,4450093,
DB04095,9-Deazahypoxanthine,,experimental,UWMXUDUWVFWJPX-UHFFFAOYSA-N,"InChI=1S/C6H5N3O/c10-6-5-4(1-2-7-5)8-3-9-6/h1-3,7H,(H,8,9,10)",OC1=NC=NC2=C1NC=C2,C6H5N3O,,,446221,46505917,,CHEMBL1230671,9HX,393636,
DB02594,2'-Deoxycytidine,951-77-9,experimental; investigational,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,"InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1",NC1=NC(=O)N(C=C1)[C@H]1C[C@H](O)[C@@H](CO)O1,C9H13N3O4,C00881,,13711,46508326,15698,CHEMBL66115,DCZ,13117,50367094
DB03624,7-(Carboxyamino)-8-Amino-Nonanoic Acid,,experimental,OQNJZSIPDMTUAJ-JGVFFNPUSA-N,"InChI=1S/C10H20N2O4/c1-7(11)8(12-10(15)16)5-3-2-4-6-9(13)14/h7-8,12H,2-6,11H2,1H3,(H,13,14)(H,15,16)/t7-,8+/m0/s1",C[C@H](N)[C@@H](CCCCCC(O)=O)NC(O)=O,C10H20N2O4,,,444640,46505130,,,DSD,392515,
DB07044,"3-bromo-N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide",,experimental,VOWXAXNVAGLOGM-NGYBGAFCSA-N,"InChI=1S/C14H9Br3N2O3/c15-9-3-1-2-7(4-9)14(22)19-18-6-8-5-10(16)13(21)11(17)12(8)20/h1-6,20-21H,(H,19,22)/b18-6+",OC1=C(Br)C=C(\C=N\NC(=O)C2=CC=CC(Br)=C2)C(O)=C1Br,C14H9Br3N2O3,,,16478818,99443515,,CHEMBL522157,3BE,21824400,31928
DB08652,2-(1H-INDOL-3-YL)ACETAMIDE,,experimental,ZOAMBXDOGPRZLP-UHFFFAOYSA-N,"InChI=1S/C10H10N2O/c11-10(13)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,12H,5H2,(H2,11,13)",NC(=O)CC1=CNC2=CC=CC=C12,C10H10N2O,C02693,,397,99445123,16031,,TSR,386,
DB08653,2-(1H-INDOL-3-YL)ETHANAMINE,,experimental,APJYDQYYACXCRM-UHFFFAOYSA-N,"InChI=1S/C10H12N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6,11H2",NCCC1=CNC2=CC=CC=C12,C10H12N2,C00398,,1150,99445124,16765,CHEMBL6640,TSS,1118,50024210
DB00030,Insulin Human,11061-68-0,approved; investigational,,,,C257H383N65O77S6,C00723,D03230,,46506231,5931,,,,
DB00839,Tolazamide,1156-19-0,approved; investigational,OUDSBRTVNLOZBN-UHFFFAOYSA-N,"InChI=1S/C14H21N3O3S/c1-12-6-8-13(9-7-12)21(19,20)16-14(18)15-17-10-4-2-3-5-11-17/h6-9H,2-5,10-11H2,1H3,(H2,15,16,18)",CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1,C14H21N3O3S,,D00379,5503,46505642,9613,CHEMBL817,,5302,
DB00140,Riboflavin,83-88-5,approved; investigational; nutraceutical; vet_approved,AUNGANRZJHBGPY-SCRDCRAPSA-N,"InChI=1S/C17H20N4O6/c1-7-3-9-10(4-8(7)2)21(5-11(23)14(25)12(24)6-22)15-13(18-9)16(26)20-17(27)19-15/h3-4,11-12,14,22-25H,5-6H2,1-2H3,(H,20,26,27)/t11-,12+,14-/m0/s1",CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=NC2=C1,C17H20N4O6,C00255,D00050,493570,46507342,17015,CHEMBL1534,RBF,431981,50362895
DB00143,Glutathione,70-18-8,approved; investigational; nutraceutical,RWSXRVCMGQZWBV-WDSKDSINSA-N,"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1",N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,C10H17N3O6S,C02471,D00014,124886,46504598,16856,CHEMBL1543,GSH,111188,50422268
DB03212,4-Deoxyglucarate,,experimental,WZLURCXZSPTANB-YVZJFKFKSA-L,"InChI=1S/C6H10O7/c7-2(4(9)6(12)13)1-3(8)5(10)11/h2-4,7-9H,1H2,(H,10,11)(H,12,13)/p-2/t2-,3-,4+/m0/s1",[H][C@](O)(C[C@]([H])(O)[C@@]([H])(O)C([O-])=O)C([O-])=O,C6H8O7,,,5288136,46509159,,,DXG,4450365,
DB02461,S-Methyl Phosphocysteine,,experimental,IIALWEPLPCANHU-VKHMYHEASA-N,"InChI=1S/C4H10NO5PS/c5-3(4(6)7)1-12-2-11(8,9)10/h3H,1-2,5H2,(H,6,7)(H2,8,9,10)/t3-/m0/s1",N[C@@H](CSCP(O)(O)=O)C(O)=O,C4H10NO5PS,,,192579,46508988,,CHEMBL175970,CYQ,167125,
